_id,license_number,license_type_name,naics_code,business_name,license_state,initial_issue_date,most_recent_issue_date,effective_date,expiration_date
3214,SC-2020-001631,Sign Contractor,238990,CAVEMAN SIGNS & GRAPHICS LLC,Expired,2020-01-15T00:00:00,2020-01-15T00:00:00,2020-01-15T00:00:00,2021-01-14T00:00:00
3215,GC-2020-001632,General Contractor,236220,Woods Contracting,Active,2020-01-15T00:00:00,2025-02-06T00:00:00,2025-01-16T00:00:00,2026-01-15T00:00:00
3216,GC-2020-001633,General Contractor,236220,J J Remodeling,Expired,2020-01-16T00:00:00,2021-01-08T00:00:00,2021-01-16T00:00:00,2022-01-15T00:00:00
3217,GC-2020-001634,General Contractor,236220,"Mongiovi & Son Plumbing Contractor, L",Expired,2020-01-16T00:00:00,2020-12-23T00:00:00,2021-01-16T00:00:00,2022-01-15T00:00:00
3218,GC-2020-001635,General Contractor,236220,BuildRepair General Contracting Llc,Expired,2020-01-16T00:00:00,2020-01-16T00:00:00,2020-01-16T00:00:00,2021-01-15T00:00:00
3219,GC-2020-001636,General Contractor,236220,"Elajenta, LLC",Expired,2020-01-21T00:00:00,2021-02-23T00:00:00,2021-01-21T00:00:00,2022-01-20T00:00:00
3220,GC-2020-001637,General Contractor,236220,"Abreez Contracting, LLC",Expired,2020-01-21T00:00:00,2021-01-28T00:00:00,2021-01-21T00:00:00,2022-01-20T00:00:00
3221,GC-2020-001638,General Contractor,236220,Omega Building Co,Active,2020-01-21T00:00:00,2025-01-16T00:00:00,2025-01-28T00:00:00,2026-01-27T00:00:00
3222,GC-2020-001641,General Contractor,236220,"Shield Roofing and Construction, LLC.",Expired,2020-01-22T00:00:00,2020-01-22T00:00:00,2020-01-22T00:00:00,2021-01-21T00:00:00
3223,GC-2020-001642,General Contractor,236220,"Tri-Lite Windows, Inc",Active,2020-01-22T00:00:00,2025-02-17T00:00:00,2025-01-22T00:00:00,2026-01-21T00:00:00
3224,GC-2020-001643,General Contractor,236220,ERIC ZELEZNIK,Expired,2020-01-22T00:00:00,2020-01-22T00:00:00,2020-01-22T00:00:00,2021-01-21T00:00:00
3225,GC-2020-001645,General Contractor,236220,Dominek Contracting,Expired,2020-01-22T00:00:00,2021-03-03T00:00:00,2021-01-22T00:00:00,2022-01-21T00:00:00
3226,GC-2020-001647,General Contractor,236220,Whitey's Mobile Wash Inc.,Active,2020-01-23T00:00:00,2025-02-04T00:00:00,2025-01-23T00:00:00,2026-01-22T00:00:00
3227,GC-2020-001648,General Contractor,236220,J T And Son Construction LLC,Expired,2020-01-23T00:00:00,2020-01-23T00:00:00,2020-01-23T00:00:00,2021-01-22T00:00:00
3228,GC-2020-001650,General Contractor,236220,SOWERS BUILDING INC,Expired,2020-01-23T00:00:00,2020-01-23T00:00:00,2020-01-23T00:00:00,2021-01-22T00:00:00
3229,GC-2020-001654,General Contractor,236220,D L SCHLESSMAN CONTRACTING INC,Expired,2020-01-24T00:00:00,2021-02-05T00:00:00,2021-01-24T00:00:00,2022-01-23T00:00:00
3230,SC-2020-001659,Sign Contractor,238990,Starr Spangled Signs LLC,Expired,2020-01-27T00:00:00,2020-01-27T00:00:00,2020-02-01T00:00:00,2021-01-31T00:00:00
3231,GC-2020-001660,General Contractor,236220,Zu-Con Painting and Contracting,Active,2020-01-27T00:00:00,2025-02-11T00:00:00,2025-01-27T00:00:00,2026-01-26T00:00:00
3232,GC-2020-001661,General Contractor,236220,Nu Spin  designer builders,Expired,2020-01-27T00:00:00,2020-01-27T00:00:00,2020-01-27T00:00:00,2021-01-26T00:00:00
3233,GC-2020-001665,General Contractor,236220,Garfield Jubilee Association Inc.,Expired,2020-01-28T00:00:00,2024-02-02T00:00:00,2024-01-28T00:00:00,2025-01-27T00:00:00
3234,GC-2020-001666,General Contractor,236220,No Sweat Service LLC,Expired,2020-01-28T00:00:00,2021-02-09T00:00:00,2021-01-28T00:00:00,2022-01-27T00:00:00
3235,GC-2020-001667,General Contractor,236220,Shoff Construction LLC,Active,2020-01-29T00:00:00,2025-02-04T00:00:00,2025-02-03T00:00:00,2026-02-02T00:00:00
3236,GC-2020-001668,General Contractor,236220,We Build It Construction LLC,Expired,2020-01-29T00:00:00,2022-03-03T00:00:00,2022-01-29T00:00:00,2023-01-28T00:00:00
3237,GC-2020-001669,General Contractor,236220,Clement M Mivumbi,Expired,2020-01-29T00:00:00,2023-03-10T00:00:00,2023-01-29T00:00:00,2024-01-28T00:00:00
3238,GC-2020-001671,General Contractor,236220,"Montgomery & Rust, Inc",Expired,2020-01-31T00:00:00,2022-01-31T00:00:00,2022-01-31T00:00:00,2023-01-30T00:00:00
3239,GC-2020-001672,General Contractor,236220,Suntuity Solar LLC,Expired,2020-01-31T00:00:00,2023-01-11T00:00:00,2023-01-31T00:00:00,2024-01-30T00:00:00
3240,GC-2020-001681,General Contractor,236220,Just a Little Carpentry LLC,Expired,2020-02-04T00:00:00,2022-02-09T00:00:00,2022-02-04T00:00:00,2023-02-03T00:00:00
3241,SC-2020-001682,Sign Contractor,238990,"Spark Signs & Graphics, LLC",Active,2020-02-05T00:00:00,2025-02-18T00:00:00,2025-02-05T00:00:00,2026-02-04T00:00:00
3242,GC-2020-001683,General Contractor,236220,RUSSELL R MANSKI REMODELING,Expired,2020-02-05T00:00:00,2020-02-05T00:00:00,2020-02-05T00:00:00,2021-02-04T00:00:00
3243,GC-2020-001684,General Contractor,236220,Gabopp LLC,Expired,2020-02-06T00:00:00,2022-02-07T00:00:00,2022-02-06T00:00:00,2023-02-05T00:00:00
3244,GC-2020-001685,General Contractor,236220,H & V ENTERPRISES LLC,Expired,2020-02-06T00:00:00,2021-02-23T00:00:00,2021-02-06T00:00:00,2022-02-05T00:00:00
3245,GC-2020-001693,General Contractor,236220,Lager Construction Inc,Expired,2020-02-10T00:00:00,2024-01-24T00:00:00,2024-02-10T00:00:00,2025-02-09T00:00:00
3246,GC-2020-001696,General Contractor,236220,Giacomo Tolomeo,Expired,2020-02-10T00:00:00,2020-02-10T00:00:00,2020-02-10T00:00:00,2021-02-09T00:00:00
3247,GC-2020-001697,General Contractor,236220,POWERS BUILDING AND REMODELING,Expired,2020-02-10T00:00:00,2020-02-10T00:00:00,2020-02-10T00:00:00,2021-02-09T00:00:00
3248,GC-2020-001709,General Contractor,236220,SIM Renovations LLC,Expired,2020-02-11T00:00:00,2020-02-11T00:00:00,2020-02-11T00:00:00,2021-02-10T00:00:00
3249,GC-2020-001710,General Contractor,236220,J.E Manos,Expired,2020-02-11T00:00:00,2020-02-11T00:00:00,2020-02-11T00:00:00,2021-02-10T00:00:00
3250,GC-2020-001712,General Contractor,236220,Orm Contracting Corp.,Active,2020-02-11T00:00:00,2025-02-12T00:00:00,2025-02-11T00:00:00,2026-02-10T00:00:00
3251,GC-2020-001714,General Contractor,236220,"Monkeywrench Mechanical, LLC",Expired,2020-02-12T00:00:00,2020-02-12T00:00:00,2020-02-12T00:00:00,2021-02-11T00:00:00
3252,GC-2020-001715,General Contractor,236220,Oplinger Renovations,Expired,2020-02-12T00:00:00,2024-02-27T00:00:00,2024-02-12T00:00:00,2025-02-11T00:00:00
3253,GC-2020-001716,General Contractor,236220,NO KA OI CONSTRUCTION,Expired,2020-02-12T00:00:00,2020-02-12T00:00:00,2020-02-12T00:00:00,2021-02-11T00:00:00
3254,GC-2020-001720,General Contractor,236220,A-1 Realty Inc,Active,2020-02-13T00:00:00,2025-03-04T00:00:00,2025-02-13T00:00:00,2026-02-12T00:00:00
3255,GC-2020-001722,General Contractor,236220,ultra industrial llc,Expired,2020-02-13T00:00:00,2020-02-13T00:00:00,2020-02-13T00:00:00,2021-02-12T00:00:00
3256,GC-2020-001723,General Contractor,236220,"Maverick Restoration, Inc",Expired,2020-02-13T00:00:00,2020-02-13T00:00:00,2020-02-13T00:00:00,2021-02-12T00:00:00
3257,GC-2020-001724,General Contractor,236220,"FOSTER CONSTRUCTION, INC.",Expired,2020-02-13T00:00:00,2020-02-13T00:00:00,2020-02-13T00:00:00,2021-02-12T00:00:00
3258,GC-2020-001725,General Contractor,236220,RICHARD E BUCKS ,Expired,2020-02-13T00:00:00,2020-02-13T00:00:00,2020-02-13T00:00:00,2021-02-12T00:00:00
3259,GC-2020-001736,General Contractor,236220,Melnyk Contracting LLC,Expired,2020-02-17T00:00:00,2023-03-10T00:00:00,2023-02-19T00:00:00,2024-02-18T00:00:00
3260,GC-2020-001738,General Contractor,236220,"Excavation Contracting by Eremic, Inc.",Expired,2020-02-17T00:00:00,2020-02-17T00:00:00,2020-02-17T00:00:00,2021-02-16T00:00:00
3261,GC-2020-001740,General Contractor,236220,Tom Rectenwald Construction Inc,Active,2020-02-18T00:00:00,2025-01-10T00:00:00,2025-02-18T00:00:00,2026-02-17T00:00:00
3262,GC-2020-001741,General Contractor,236220,Adams Construction,Active,2020-02-18T00:00:00,2025-03-11T00:00:00,2025-02-18T00:00:00,2026-02-17T00:00:00
3263,GC-2020-001743,General Contractor,236220,Impakt Development Inc,Expired,2020-02-19T00:00:00,2020-02-19T00:00:00,2020-02-19T00:00:00,2021-02-18T00:00:00
3264,GC-2020-001744,General Contractor,236220,"Continental Building Company II, LLC",Active,2020-02-20T00:00:00,2025-02-26T00:00:00,2025-03-01T00:00:00,2026-02-28T00:00:00
3265,GC-2020-001745,General Contractor,236220,Fleming Contracting,Expired,2020-02-20T00:00:00,2020-02-20T00:00:00,2020-02-20T00:00:00,2021-02-19T00:00:00
3266,GC-2020-001747,General Contractor,236220,Boyle Home Solutions,Expired,2020-02-20T00:00:00,2021-05-10T00:00:00,2021-02-20T00:00:00,2022-02-19T00:00:00
3267,GC-2020-001748,General Contractor,236220,Gartley Group LLC,Expired,2020-02-20T00:00:00,2020-02-20T00:00:00,2020-02-20T00:00:00,2021-02-19T00:00:00
3268,GC-2020-001756,General Contractor,236220,Engineered Foundation Solutions P LLC,Expired,2020-02-24T00:00:00,2024-03-13T00:00:00,2024-02-24T00:00:00,2025-02-23T00:00:00
3269,GC-2020-001763,General Contractor,236220,Empire Construction Group LLC,Expired,2020-02-24T00:00:00,2023-04-11T00:00:00,2023-02-24T00:00:00,2024-02-23T00:00:00
3270,GC-2020-001767,General Contractor,236220,Birgo Realty LLC,Active,2020-02-25T00:00:00,2025-02-18T00:00:00,2025-02-25T00:00:00,2026-02-24T00:00:00
3271,GC-2020-001770,General Contractor,236220,REMODEL PRO LLC,Expired,2020-02-26T00:00:00,2020-02-26T00:00:00,2020-02-26T00:00:00,2021-02-25T00:00:00
3272,GC-2020-001774,General Contractor,236220,"Holland Enterprises, LLC",Expired,2020-03-02T00:00:00,2023-03-21T00:00:00,2023-04-01T00:00:00,2024-03-31T00:00:00
3273,SC-2020-001776,Sign Contractor,238990,Amped Up Signs,Expired,2020-03-02T00:00:00,2022-03-21T00:00:00,2022-03-02T00:00:00,2023-03-01T00:00:00
3274,GC-2020-001777,General Contractor,236220,EDWARD CHRISTIAN DUERR,Expired,2020-03-02T00:00:00,2020-03-02T00:00:00,2020-03-02T00:00:00,2021-03-01T00:00:00
3275,GC-2020-001778,General Contractor,236220,Bryant Remodeling,Expired,2020-03-02T00:00:00,2020-03-02T00:00:00,2020-03-02T00:00:00,2021-03-01T00:00:00
3276,GC-2020-001779,General Contractor,236220,TIMBER EDGE CONTRACTING LLC,Expired,2020-03-02T00:00:00,2021-02-22T00:00:00,2021-03-02T00:00:00,2022-03-01T00:00:00
3277,GC-2020-001781,General Contractor,236220,Eagle Property Managment PGH,Expired,2020-03-04T00:00:00,2020-03-04T00:00:00,2020-03-04T00:00:00,2021-03-03T00:00:00
3278,GC-2020-001782,General Contractor,236220,"Frank J. Zottola Construction, Inc",Active,2020-03-05T00:00:00,2024-04-03T00:00:00,2024-04-08T00:00:00,2025-04-07T00:00:00
3279,SC-2020-001784,Sign Contractor,238990,PR SIGNS AND SERVICE,Expired,2020-03-06T00:00:00,2020-03-06T00:00:00,2020-03-06T00:00:00,2021-03-05T00:00:00
3280,GC-2020-001787,General Contractor,236220,JALAR CONSTRUCTION LLC,Expired,2020-03-09T00:00:00,2020-03-09T00:00:00,2020-03-09T00:00:00,2021-03-08T00:00:00
3281,GC-2020-001790,General Contractor,236220,Streamline Excavating & Construction LLC,Expired,2020-03-10T00:00:00,2023-05-09T00:00:00,2023-03-16T00:00:00,2024-03-15T00:00:00
3282,GC-2020-001794,General Contractor,236220,EX PROPERTIES INC,Expired,2020-03-10T00:00:00,2020-03-10T00:00:00,2020-03-10T00:00:00,2021-03-09T00:00:00
3283,SC-2020-001795,Sign Contractor,238990,Archer Corporation,Expired,2020-03-11T00:00:00,2020-03-11T00:00:00,2020-03-15T00:00:00,2021-03-14T00:00:00
3284,GC-2020-001797,General Contractor,236220,Health Network Management Services Inc,Active,2020-03-11T00:00:00,2025-03-17T00:00:00,2025-03-11T00:00:00,2026-03-10T00:00:00
3285,GC-2020-001800,General Contractor,236220,Dependable Building Services Inc,Active,2020-03-11T00:00:00,2025-03-03T00:00:00,2025-04-01T00:00:00,2026-03-31T00:00:00
3286,GC-2020-001801,General Contractor,236220,Cameron M Nugent,Expired,2020-03-11T00:00:00,2020-03-11T00:00:00,2020-03-11T00:00:00,2021-03-10T00:00:00
3287,SC-2020-001806,Sign Contractor,238990,"Richard Skuta Signs, LLC",Expired,2020-03-13T00:00:00,2023-04-03T00:00:00,2023-03-13T00:00:00,2024-03-12T00:00:00
3288,GC-2020-001807,General Contractor,236220,Plug Electric LLC,Expired,2020-03-13T00:00:00,2020-03-13T00:00:00,2020-03-13T00:00:00,2021-03-12T00:00:00
3289,GC-2020-001808,General Contractor,236220,WAY MAKER SOLUTIONS,Expired,2020-03-13T00:00:00,2020-03-13T00:00:00,2020-03-13T00:00:00,2021-03-12T00:00:00
3290,GC-2020-001811,General Contractor,236220,Kuhns Group Inc,Active,2020-03-16T00:00:00,2025-02-21T00:00:00,2025-03-16T00:00:00,2026-03-15T00:00:00
3291,GC-2020-001821,General Contractor,236220,SHILOH INDUSTRIAL CONTRACTORS INC,Expired,2020-03-18T00:00:00,2021-04-14T00:00:00,2021-03-23T00:00:00,2022-03-22T00:00:00
3292,GC-2020-001823,General Contractor,236220,TMNL LLC,Expired,2020-03-25T00:00:00,2021-05-05T00:00:00,2021-03-25T00:00:00,2022-03-24T00:00:00
3293,GC-2020-001824,General Contractor,236220,"Telcom Construction Services, Inc.",Expired,2020-03-26T00:00:00,2021-05-25T00:00:00,2021-03-26T00:00:00,2022-03-25T00:00:00
3294,GC-2020-001825,General Contractor,236220,"Resnick Roofing and Contracting, LLC",Expired,2020-03-26T00:00:00,2024-04-17T00:00:00,2024-03-26T00:00:00,2025-03-25T00:00:00
3295,GC-2020-001827,General Contractor,236220,J&E Properties LLC,Expired,2020-03-30T00:00:00,2020-03-30T00:00:00,2020-03-30T00:00:00,2021-03-29T00:00:00
3296,GC-2020-001829,General Contractor,236220,ROZZO CONSTRUCTION,Expired,2020-03-31T00:00:00,2021-06-07T00:00:00,2021-03-31T00:00:00,2022-03-30T00:00:00
3297,GC-2020-001831,General Contractor,236220,Kucich Construction ,Expired,2020-04-01T00:00:00,2020-04-01T00:00:00,2020-04-01T00:00:00,2021-03-31T00:00:00
3298,GC-2020-001832,General Contractor,236220,Brentzel Excavation LLC,Expired,2020-04-02T00:00:00,2022-04-27T00:00:00,2022-04-10T00:00:00,2023-04-09T00:00:00
3299,GC-2020-001833,General Contractor,236220,Vegely Welding Inc.,Active,2020-04-02T00:00:00,2025-03-11T00:00:00,2025-04-03T00:00:00,2026-04-02T00:00:00
3300,GC-2020-001837,General Contractor,236220,Shipley Builds,Expired,2020-04-06T00:00:00,2020-04-06T00:00:00,2020-04-06T00:00:00,2021-04-05T00:00:00
3301,GC-2020-001838,General Contractor,236220,"Mariani & Richards, Inc.",Expired,2020-04-07T00:00:00,2023-04-10T00:00:00,2023-04-07T00:00:00,2024-04-06T00:00:00
3302,GC-2020-001839,General Contractor,236220,Payden Enterprises Inc,Expired,2020-04-08T00:00:00,2020-04-08T00:00:00,2020-06-08T00:00:00,2021-06-07T00:00:00
3303,GC-2020-001841,General Contractor,236220,Isbir Construction and Landscape Corp,Active,2020-04-13T00:00:00,2025-03-21T00:00:00,2025-05-01T00:00:00,2026-04-30T00:00:00
3304,GC-2020-001842,General Contractor,236220,"Stehle Contractors, LLC",Expired,2020-04-13T00:00:00,2020-04-13T00:00:00,2020-05-18T00:00:00,2021-05-17T00:00:00
3305,GC-2020-001843,General Contractor,236220,Leo Thomas,Expired,2020-04-13T00:00:00,2020-04-13T00:00:00,2020-04-13T00:00:00,2021-04-12T00:00:00
3306,GC-2020-001845,General Contractor,236220,"Northcorp, LLC",Expired,2020-04-16T00:00:00,2020-04-16T00:00:00,2020-04-16T00:00:00,2021-04-15T00:00:00
3307,GC-2020-001846,General Contractor,236220,Residential Resources Inc ,Active,2020-04-17T00:00:00,2024-04-24T00:00:00,2024-04-17T00:00:00,2025-04-16T00:00:00
3308,GC-2020-001851,General Contractor,236220,GOOD BEER GROUP,Expired,2020-04-21T00:00:00,2020-04-21T00:00:00,2020-04-21T00:00:00,2021-04-20T00:00:00
3309,GC-2020-001852,General Contractor,236220,PP&C Construction LLC,Active,2020-04-23T00:00:00,2024-08-06T00:00:00,2024-06-01T00:00:00,2025-05-31T00:00:00
3310,GC-2020-001853,General Contractor,236220,Key Management Group LLC,Expired,2020-04-24T00:00:00,2020-04-24T00:00:00,2020-04-24T00:00:00,2021-04-23T00:00:00
3311,GC-2020-001854,General Contractor,236220,Bucci and Son LLC,Expired,2020-04-24T00:00:00,2021-04-12T00:00:00,2021-04-24T00:00:00,2022-04-23T00:00:00
3312,GC-2020-001855,General Contractor,236220,"Sage Builders, L.P.",Active,2020-04-24T00:00:00,2024-04-17T00:00:00,2024-04-24T00:00:00,2025-04-23T00:00:00
3313,GC-2020-001856,General Contractor,236220,JK Sam LLC / Janell Hinton ,Expired,2020-04-24T00:00:00,2021-04-06T00:00:00,2021-04-24T00:00:00,2022-04-23T00:00:00
3314,GC-2020-001858,General Contractor,236220,"Allegheny Fence Construction Company, Inc.",Active,2020-04-27T00:00:00,2024-04-03T00:00:00,2024-04-27T00:00:00,2025-04-26T00:00:00
3315,GC-2020-001861,General Contractor,236220,Dominic Scoglietti,Expired,2020-04-28T00:00:00,2021-07-21T00:00:00,2021-04-28T00:00:00,2022-04-27T00:00:00
3316,GC-2020-001863,General Contractor,236220,"Schultheis Roofing, Inc.",Active,2020-05-04T00:00:00,2024-05-20T00:00:00,2024-05-18T00:00:00,2025-05-17T00:00:00
3317,GC-2020-001865,General Contractor,236220,Frank J. Swartz,Expired,2020-05-06T00:00:00,2020-05-06T00:00:00,2020-05-07T00:00:00,2021-05-06T00:00:00
3318,GC-2020-001866,General Contractor,236220,"Parry Custom Homes, Inc",Expired,2020-05-06T00:00:00,2020-05-06T00:00:00,2020-05-06T00:00:00,2021-05-05T00:00:00
3319,GC-2020-001868,General Contractor,236220,IDR LLC,Active,2020-05-07T00:00:00,2024-05-23T00:00:00,2024-05-07T00:00:00,2025-05-06T00:00:00
3320,SC-2020-001870,Sign Contractor,238990,The Neon Doctor,Expired,2020-05-11T00:00:00,2021-05-27T00:00:00,2021-05-11T00:00:00,2022-05-10T00:00:00
3321,SC-2020-001871,Sign Contractor,238990,Tomdel Inc,Expired,2020-05-12T00:00:00,2022-05-16T00:00:00,2022-05-12T00:00:00,2023-05-11T00:00:00
3322,GC-2020-001872,General Contractor,236220,Larry C Mayo,Expired,2020-05-12T00:00:00,2021-04-14T00:00:00,2021-05-12T00:00:00,2022-05-11T00:00:00
3323,GC-2020-001873,General Contractor,236220,D & G Matthews Electrical Services,Expired,2020-05-12T00:00:00,2021-06-03T00:00:00,2021-05-12T00:00:00,2022-05-11T00:00:00
3324,GC-2020-001874,General Contractor,236220,Allen Demolition Co LLC,Active,2020-05-12T00:00:00,2024-06-12T00:00:00,2024-05-12T00:00:00,2025-05-11T00:00:00
3325,GC-2020-001876,General Contractor,236220,JLM Construction Services LLC.,Expired,2020-05-12T00:00:00,2020-05-12T00:00:00,2020-06-01T00:00:00,2021-05-31T00:00:00
3326,GC-2020-001879,General Contractor,236220,CPS Construction Group,Active,2020-05-13T00:00:00,2024-04-05T00:00:00,2024-05-13T00:00:00,2025-05-12T00:00:00
3327,GC-2020-001881,General Contractor,236220,Jackovic Construction Company LLC,Active,2020-05-13T00:00:00,2024-06-03T00:00:00,2024-05-13T00:00:00,2025-05-12T00:00:00
3328,GC-2020-001883,General Contractor,236220,Twenty Penn LLC,Expired,2020-05-14T00:00:00,2022-05-24T00:00:00,2022-05-14T00:00:00,2023-05-13T00:00:00
3329,GC-2020-001886,General Contractor,236220,"The Albert M. Higley Co., LLC",Active,2020-05-15T00:00:00,2024-05-10T00:00:00,2024-05-15T00:00:00,2025-05-14T00:00:00
3330,GC-2020-001887,General Contractor,236220,PRINGLE CONSTRUCTION,Expired,2020-05-15T00:00:00,2020-05-15T00:00:00,2020-05-15T00:00:00,2021-05-14T00:00:00
3331,GC-2020-001888,General Contractor,236220,Achieve Renovations LLC,Expired,2020-05-15T00:00:00,2023-06-16T00:00:00,2023-05-15T00:00:00,2024-05-14T00:00:00
3332,GC-2020-001889,General Contractor,236220,"Sky Point Crane, LLC",Expired,2020-05-18T00:00:00,2020-05-18T00:00:00,2020-05-18T00:00:00,2021-05-17T00:00:00
3333,GC-2020-001890,General Contractor,236220,McGrew Construction Services,Expired,2020-05-18T00:00:00,2021-06-28T00:00:00,2021-05-18T00:00:00,2022-05-17T00:00:00
3334,GC-2020-001891,General Contractor,236220,Mongiovi & Son Excavating Inc.,Active,2020-05-18T00:00:00,2024-04-05T00:00:00,2024-05-18T00:00:00,2025-05-17T00:00:00
3335,GC-2020-001892,General Contractor,236220,"3E Renovations, LLC",Active,2020-05-18T00:00:00,2024-05-21T00:00:00,2024-05-20T00:00:00,2025-05-19T00:00:00
3336,GC-2020-001895,General Contractor,236220,Insurrection Brewing LLC,Expired,2020-05-19T00:00:00,2020-05-19T00:00:00,2020-05-20T00:00:00,2021-05-19T00:00:00
3337,GC-2020-001898,General Contractor,236220,"GAI Consultants, Inc.",Expired,2020-05-21T00:00:00,2021-06-30T00:00:00,2021-06-15T00:00:00,2022-06-14T00:00:00
3338,GC-2020-001899,General Contractor,236220,Pittsburgh Property Remodelers LLC,Active,2020-05-21T00:00:00,2024-07-01T00:00:00,2024-05-21T00:00:00,2025-05-20T00:00:00
3339,GC-2020-001900,General Contractor,236220,Kletz Contracting Inc,Expired,2020-05-21T00:00:00,2023-07-14T00:00:00,2023-05-21T00:00:00,2024-05-20T00:00:00
3340,GC-2020-001901,General Contractor,236220,Americo Construction Co,Active,2020-05-21T00:00:00,2024-06-05T00:00:00,2024-05-21T00:00:00,2025-05-20T00:00:00
3341,GC-2020-001902,General Contractor,236220,NH Construction LLC,Active,2020-05-22T00:00:00,2024-05-22T00:00:00,2024-05-28T00:00:00,2025-05-27T00:00:00
3342,GC-2020-001905,General Contractor,236220,"Fetterville Pole Building, LLC",Expired,2020-05-22T00:00:00,2020-05-22T00:00:00,2020-05-22T00:00:00,2021-05-21T00:00:00
3343,GC-2020-001906,General Contractor,236220,Pucciarelli Brothers Inc,Active,2020-05-26T00:00:00,2024-05-30T00:00:00,2024-05-26T00:00:00,2025-05-25T00:00:00
3344,GC-2020-001909,General Contractor,236220,Deasy Chief Contracting,Expired,2020-05-26T00:00:00,2020-05-26T00:00:00,2020-05-26T00:00:00,2021-05-25T00:00:00
